Time,Susceptible,Infected,Recovered
0.0000,0.935200,0.019300,0.045500
0.1000,0.934943,0.019387,0.045670
0.2000,0.934685,0.019474,0.045841
0.3000,0.934426,0.019561,0.046013
0.4000,0.934165,0.019649,0.046186
0.5000,0.933904,0.019737,0.046359
0.6000,0.933641,0.019825,0.046533
0.7000,0.933378,0.019914,0.046708
0.8000,0.933113,0.020003,0.046884
0.9000,0.932847,0.020092,0.047061
1.0000,0.932580,0.020182,0.047238
1.1000,0.932312,0.020272,0.047416
1.2000,0.932043,0.020362,0.047595
1.3000,0.931772,0.020452,0.047775
1.4000,0.931501,0.020543,0.047956
1.5000,0.931228,0.020634,0.048137
1.6000,0.930955,0.020726,0.048319
1.7000,0.930680,0.020818,0.048503
1.8000,0.930404,0.020910,0.048686
1.9000,0.930126,0.021002,0.048871
2.0000,0.929848,0.021095,0.049057
2.1000,0.929569,0.021188,0.049243
2.2000,0.929288,0.021282,0.049430
2.3000,0.929006,0.021375,0.049619
2.4000,0.928723,0.021469,0.049808
2.5000,0.928439,0.021564,0.049997
2.6000,0.928154,0.021658,0.050188
2.7000,0.927867,0.021753,0.050379
2.8000,0.927579,0.021849,0.050572
2.9000,0.927291,0.021944,0.050765
3.0000,0.927001,0.022040,0.050959
3.1000,0.926709,0.022137,0.051154
3.2000,0.926417,0.022233,0.051350
3.3000,0.926123,0.022330,0.051546
3.4000,0.925829,0.022427,0.051744
3.5000,0.925533,0.022525,0.051942
3.6000,0.925235,0.022623,0.052142
3.7000,0.924937,0.022721,0.052342
3.8000,0.924638,0.022820,0.052543
3.9000,0.924337,0.022918,0.052745
4.0000,0.924035,0.023018,0.052948
4.1000,0.923732,0.023117,0.053151
4.2000,0.923427,0.023217,0.053356
4.3000,0.923122,0.023317,0.053561
4.4000,0.922815,0.023418,0.053768
4.5000,0.922507,0.023518,0.053975
4.6000,0.922197,0.023619,0.054183
4.7000,0.921887,0.023721,0.054392
4.8000,0.921575,0.023823,0.054602
4.9000,0.921262,0.023925,0.054813
5.0000,0.920948,0.024027,0.055025
5.1000,0.920632,0.024130,0.055238
5.2000,0.920316,0.024233,0.055452
5.3000,0.919998,0.024336,0.055666
5.4000,0.919678,0.024440,0.055882
5.5000,0.919358,0.024544,0.056098
5.6000,0.919036,0.024648,0.056316
5.7000,0.918713,0.024753,0.056534
5.8000,0.918389,0.024858,0.056753
5.9000,0.918064,0.024963,0.056973
6.0000,0.917737,0.025069,0.057194
6.1000,0.917409,0.025174,0.057417
6.2000,0.917080,0.025281,0.057640
6.3000,0.916749,0.025387,0.057864
6.4000,0.916417,0.025494,0.058089
6.5000,0.916084,0.025601,0.058314
6.6000,0.915750,0.025709,0.058541
6.7000,0.915414,0.025817,0.058769
6.8000,0.915077,0.025925,0.058998
6.9000,0.914739,0.026033,0.059228
7.0000,0.914400,0.026142,0.059458
7.1000,0.914059,0.026251,0.059690
7.2000,0.913717,0.026361,0.059923
7.3000,0.913373,0.026470,0.060156
7.4000,0.913029,0.026580,0.060391
7.5000,0.912683,0.026691,0.060627
7.6000,0.912335,0.026801,0.060863
7.7000,0.911987,0.026912,0.061101
7.8000,0.911637,0.027024,0.061339
7.9000,0.911286,0.027135,0.061579
8.0000,0.910933,0.027247,0.061819
8.1000,0.910580,0.027359,0.062061
8.2000,0.910224,0.027472,0.062304
8.3000,0.909868,0.027585,0.062547
8.4000,0.909510,0.027698,0.062792
8.5000,0.909151,0.027812,0.063037
8.6000,0.908791,0.027925,0.063284
8.7000,0.908429,0.028039,0.063532
8.8000,0.908066,0.028154,0.063780
8.9000,0.907702,0.028269,0.064030
9.0000,0.907336,0.028384,0.064280
9.1000,0.906969,0.028499,0.064532
9.2000,0.906600,0.028615,0.064785
9.3000,0.906231,0.028731,0.065039
9.4000,0.905860,0.028847,0.065293
9.5000,0.905487,0.028963,0.065549
9.6000,0.905114,0.029080,0.065806
9.7000,0.904739,0.029197,0.066064
9.8000,0.904362,0.029315,0.066323
9.9000,0.903984,0.029433,0.066583
10.0000,0.903605,0.029551,0.066844
10.1000,0.903225,0.029669,0.067106
10.2000,0.902843,0.029788,0.067369
10.3000,0.902460,0.029907,0.067633
10.4000,0.902075,0.030026,0.067899
10.5000,0.901689,0.030146,0.068165
10.6000,0.901302,0.030266,0.068432
10.7000,0.900914,0.030386,0.068701
10.8000,0.900524,0.030506,0.068970
10.9000,0.900132,0.030627,0.069241
11.0000,0.899740,0.030748,0.069513
11.1000,0.899346,0.030869,0.069785
11.2000,0.898950,0.030991,0.070059
11.3000,0.898553,0.031113,0.070334
11.4000,0.898155,0.031235,0.070610
11.5000,0.897756,0.031357,0.070887
11.6000,0.897355,0.031480,0.071165
11.7000,0.896952,0.031603,0.071444
11.8000,0.896549,0.031727,0.071725
11.9000,0.896144,0.031850,0.072006
12.0000,0.895737,0.031974,0.072288
12.1000,0.895330,0.032098,0.072572
12.2000,0.894920,0.032223,0.072857
12.3000,0.894510,0.032348,0.073143
12.4000,0.894098,0.032473,0.073429
12.5000,0.893685,0.032598,0.073717
12.6000,0.893270,0.032723,0.074007
12.7000,0.892854,0.032849,0.074297
12.8000,0.892436,0.032975,0.074588
12.9000,0.892018,0.033102,0.074881
13.0000,0.891597,0.033228,0.075174
13.1000,0.891176,0.033355,0.075469
13.2000,0.890753,0.033483,0.075765
13.3000,0.890328,0.033610,0.076062
13.4000,0.889903,0.033738,0.076360
13.5000,0.889475,0.033866,0.076659
13.6000,0.889047,0.033994,0.076959
13.7000,0.888617,0.034122,0.077261
13.8000,0.888185,0.034251,0.077563
13.9000,0.887753,0.034380,0.077867
14.0000,0.887319,0.034510,0.078172
14.1000,0.886883,0.034639,0.078478
14.2000,0.886446,0.034769,0.078785
14.3000,0.886008,0.034899,0.079093
14.4000,0.885568,0.035029,0.079403
14.5000,0.885127,0.035160,0.079713
14.6000,0.884684,0.035290,0.080025
14.7000,0.884240,0.035421,0.080338
14.8000,0.883795,0.035553,0.080652
14.9000,0.883348,0.035684,0.080967
15.0000,0.882900,0.035816,0.081284
15.1000,0.882451,0.035948,0.081601
15.2000,0.882000,0.036080,0.081920
15.3000,0.881548,0.036213,0.082240
15.4000,0.881094,0.036345,0.082561
15.5000,0.880639,0.036478,0.082883
15.6000,0.880182,0.036611,0.083206
15.7000,0.879725,0.036745,0.083531
15.8000,0.879265,0.036878,0.083856
15.9000,0.878805,0.037012,0.084183
16.0000,0.878343,0.037146,0.084511
16.1000,0.877879,0.037280,0.084840
16.2000,0.877414,0.037415,0.085171
16.3000,0.876948,0.037550,0.085502
16.4000,0.876480,0.037685,0.085835
16.5000,0.876011,0.037820,0.086169
16.6000,0.875541,0.037955,0.086504
16.7000,0.875069,0.038090,0.086841
16.8000,0.874596,0.038226,0.087178
16.9000,0.874121,0.038362,0.087517
17.0000,0.873645,0.038498,0.087857
17.1000,0.873168,0.038635,0.088198
17.2000,0.872689,0.038771,0.088540
17.3000,0.872209,0.038908,0.088883
17.4000,0.871727,0.039045,0.089228
17.5000,0.871244,0.039182,0.089574
17.6000,0.870760,0.039319,0.089921
17.7000,0.870274,0.039457,0.090269
17.8000,0.869787,0.039594,0.090618
17.9000,0.869299,0.039732,0.090969
18.0000,0.868809,0.039870,0.091321
18.1000,0.868317,0.040009,0.091674
18.2000,0.867825,0.040147,0.092028
18.3000,0.867331,0.040285,0.092384
18.4000,0.866835,0.040424,0.092740
18.5000,0.866339,0.040563,0.093098
18.6000,0.865841,0.040702,0.093457
18.7000,0.865341,0.040841,0.093818
18.8000,0.864840,0.040981,0.094179
18.9000,0.864338,0.041120,0.094542
19.0000,0.863834,0.041260,0.094906
19.1000,0.863329,0.041400,0.095271
19.2000,0.862823,0.041540,0.095637
19.3000,0.862315,0.041680,0.096005
19.4000,0.861806,0.041820,0.096374
19.5000,0.861296,0.041961,0.096744
19.6000,0.860784,0.042101,0.097115
19.7000,0.860271,0.042242,0.097487
19.8000,0.859756,0.042383,0.097861
19.9000,0.859240,0.042524,0.098236
20.0000,0.858723,0.042665,0.098612
20.1000,0.858204,0.042806,0.098989
20.2000,0.857685,0.042948,0.099368
20.3000,0.857163,0.043089,0.099748
20.4000,0.856641,0.043231,0.100129
20.5000,0.856117,0.043372,0.100511
20.6000,0.855591,0.043514,0.100894
20.7000,0.855065,0.043656,0.101279
20.8000,0.854537,0.043798,0.101665
20.9000,0.854008,0.043940,0.102052
21.0000,0.853477,0.044082,0.102441
21.1000,0.852945,0.044225,0.102830
21.2000,0.852412,0.044367,0.103221
21.3000,0.851877,0.044510,0.103613
21.4000,0.851341,0.044652,0.104006
21.5000,0.850804,0.044795,0.104401
21.6000,0.850266,0.044938,0.104797
21.7000,0.849726,0.045081,0.105194
21.8000,0.849185,0.045224,0.105592
21.9000,0.848642,0.045367,0.105991
22.0000,0.848098,0.045510,0.106392
22.1000,0.847553,0.045653,0.106794
22.2000,0.847007,0.045796,0.107197
22.3000,0.846459,0.045939,0.107601
22.4000,0.845910,0.046083,0.108007
22.5000,0.845360,0.046226,0.108414
22.6000,0.844809,0.046370,0.108822
22.7000,0.844256,0.046513,0.109231
22.8000,0.843702,0.046657,0.109642
22.9000,0.843146,0.046800,0.110053
23.0000,0.842590,0.046944,0.110466
23.1000,0.842032,0.047087,0.110881
23.2000,0.841473,0.047231,0.111296
23.3000,0.840913,0.047375,0.111713
23.4000,0.840351,0.047519,0.112131
23.5000,0.839788,0.047662,0.112550
23.6000,0.839224,0.047806,0.112970
23.7000,0.838659,0.047950,0.113392
23.8000,0.838092,0.048094,0.113814
23.9000,0.837524,0.048238,0.114238
24.0000,0.836955,0.048381,0.114664
24.1000,0.836385,0.048525,0.115090
24.2000,0.835813,0.048669,0.115518
24.3000,0.835240,0.048813,0.115947
24.4000,0.834666,0.048957,0.116377
24.5000,0.834091,0.049100,0.116808
24.6000,0.833515,0.049244,0.117241
24.7000,0.832937,0.049388,0.117675
24.8000,0.832358,0.049532,0.118110
24.9000,0.831778,0.049675,0.118546
25.0000,0.831197,0.049819,0.118984
25.1000,0.830615,0.049963,0.119422
25.2000,0.830031,0.050106,0.119862
25.3000,0.829447,0.050250,0.120303
25.4000,0.828861,0.050394,0.120746
25.5000,0.828274,0.050537,0.121189
25.6000,0.827686,0.050680,0.121634
25.7000,0.827096,0.050824,0.122080
25.8000,0.826506,0.050967,0.122527
25.9000,0.825914,0.051110,0.122976
26.0000,0.825321,0.051254,0.123425
26.1000,0.824727,0.051397,0.123876
26.2000,0.824132,0.051540,0.124328
26.3000,0.823536,0.051683,0.124781
26.4000,0.822939,0.051826,0.125236
26.5000,0.822340,0.051969,0.125691
26.6000,0.821741,0.052111,0.126148
26.7000,0.821140,0.052254,0.126606
26.8000,0.820538,0.052396,0.127065
26.9000,0.819935,0.052539,0.127526
27.0000,0.819331,0.052681,0.127988
27.1000,0.818726,0.052823,0.128450
27.2000,0.818120,0.052965,0.128914
27.3000,0.817513,0.053107,0.129380
27.4000,0.816905,0.053249,0.129846
27.5000,0.816295,0.053391,0.130313
27.6000,0.815685,0.053533,0.130782
27.7000,0.815074,0.053674,0.131252
27.8000,0.814461,0.053816,0.131723
27.9000,0.813848,0.053957,0.132196
28.0000,0.813233,0.054098,0.132669
28.1000,0.812618,0.054239,0.133144
28.2000,0.812001,0.054380,0.133620
28.3000,0.811383,0.054520,0.134097
28.4000,0.810765,0.054661,0.134575
28.5000,0.810145,0.054801,0.135054
28.6000,0.809524,0.054941,0.135534
28.7000,0.808903,0.055081,0.136016
28.8000,0.808280,0.055221,0.136499
28.9000,0.807657,0.055360,0.136983
29.0000,0.807032,0.055500,0.137468
29.1000,0.806407,0.055639,0.137954
29.2000,0.805780,0.055778,0.138442
29.3000,0.805153,0.055917,0.138930
29.4000,0.804524,0.056056,0.139420
29.5000,0.803895,0.056194,0.139911
29.6000,0.803265,0.056332,0.140403
29.7000,0.802634,0.056471,0.140896
29.8000,0.802001,0.056608,0.141390
29.9000,0.801368,0.056746,0.141886
30.0000,0.800735,0.056883,0.142382
30.1000,0.800100,0.057021,0.142880
30.2000,0.799464,0.057157,0.143378
30.3000,0.798827,0.057294,0.143878
30.4000,0.798190,0.057431,0.144379
30.5000,0.797552,0.057567,0.144881
30.6000,0.796912,0.057703,0.145385
30.7000,0.796272,0.057839,0.145889
30.8000,0.795631,0.057974,0.146394
30.9000,0.794990,0.058109,0.146901
31.0000,0.794347,0.058244,0.147409
31.1000,0.793704,0.058379,0.147917
31.2000,0.793059,0.058513,0.148427
31.3000,0.792414,0.058647,0.148938
31.4000,0.791769,0.058781,0.149450
31.5000,0.791122,0.058915,0.149963
31.6000,0.790474,0.059048,0.150477
31.7000,0.789826,0.059181,0.150993
31.8000,0.789177,0.059314,0.151509
31.9000,0.788527,0.059446,0.152026
32.0000,0.787877,0.059578,0.152545
32.1000,0.787226,0.059710,0.153064
32.2000,0.786573,0.059842,0.153585
32.3000,0.785921,0.059973,0.154107
32.4000,0.785267,0.060104,0.154629
32.5000,0.784613,0.060234,0.155153
32.6000,0.783958,0.060364,0.155678
32.7000,0.783302,0.060494,0.156203
32.8000,0.782646,0.060624,0.156730
32.9000,0.781989,0.060753,0.157258
33.0000,0.781331,0.060882,0.157787
33.1000,0.780673,0.061010,0.158317
33.2000,0.780014,0.061138,0.158848
33.3000,0.779354,0.061266,0.159380
33.4000,0.778693,0.061394,0.159913
33.5000,0.778032,0.061521,0.160447
33.6000,0.777371,0.061647,0.160982
33.7000,0.776708,0.061774,0.161518
33.8000,0.776045,0.061900,0.162055
33.9000,0.775382,0.062025,0.162593
34.0000,0.774718,0.062151,0.163132
34.1000,0.774053,0.062275,0.163672
34.2000,0.773388,0.062400,0.164213
34.3000,0.772722,0.062524,0.164754
34.4000,0.772055,0.062647,0.165297
34.5000,0.771388,0.062771,0.165841
34.6000,0.770721,0.062893,0.166386
34.7000,0.770052,0.063016,0.166932
34.8000,0.769384,0.063138,0.167478
34.9000,0.768715,0.063259,0.168026
35.0000,0.768045,0.063381,0.168575
35.1000,0.767375,0.063501,0.169124
35.2000,0.766704,0.063622,0.169675
35.3000,0.766033,0.063741,0.170226
35.4000,0.765361,0.063861,0.170778
35.5000,0.764689,0.063980,0.171331
35.6000,0.764016,0.064098,0.171886
35.7000,0.763343,0.064216,0.172441
35.8000,0.762669,0.064334,0.172997
35.9000,0.761995,0.064451,0.173553
36.0000,0.761321,0.064568,0.174111
36.1000,0.760646,0.064684,0.174670
36.2000,0.759971,0.064800,0.175229
36.3000,0.759295,0.064915,0.175790
36.4000,0.758619,0.065030,0.176351
36.5000,0.757942,0.065144,0.176913
36.6000,0.757266,0.065258,0.177476
36.7000,0.756588,0.065372,0.178040
36.8000,0.755911,0.065485,0.178605
36.9000,0.755233,0.065597,0.179170
37.0000,0.754554,0.065709,0.179737
37.1000,0.753876,0.065820,0.180304
37.2000,0.753197,0.065931,0.180872
37.3000,0.752518,0.066042,0.181441
37.4000,0.751838,0.066152,0.182010
37.5000,0.751158,0.066261,0.182581
37.6000,0.750478,0.066370,0.183152
37.7000,0.749797,0.066478,0.183724
37.8000,0.749117,0.066586,0.184297
37.9000,0.748436,0.066693,0.184871
38.0000,0.747754,0.066800,0.185445
38.1000,0.747073,0.066906,0.186021
38.2000,0.746391,0.067012,0.186597
38.3000,0.745709,0.067117,0.187174
38.4000,0.745027,0.067222,0.187751
38.5000,0.744345,0.067326,0.188330
38.6000,0.743662,0.067429,0.188909
38.7000,0.742979,0.067532,0.189488
38.8000,0.742296,0.067635,0.190069
38.9000,0.741613,0.067736,0.190650
39.0000,0.740930,0.067838,0.191232
39.1000,0.740246,0.067938,0.191815
39.2000,0.739563,0.068039,0.192399
39.3000,0.738879,0.068138,0.192983
39.4000,0.738195,0.068237,0.193568
39.5000,0.737511,0.068335,0.194153
39.6000,0.736827,0.068433,0.194740
39.7000,0.736143,0.068531,0.195327
39.8000,0.735459,0.068627,0.195914
39.9000,0.734774,0.068723,0.196502
40.0000,0.734090,0.068819,0.197091
40.1000,0.733405,0.068914,0.197681
40.2000,0.732721,0.069008,0.198271
40.3000,0.732036,0.069101,0.198862
40.4000,0.731352,0.069194,0.199454
40.5000,0.730667,0.069287,0.200046
40.6000,0.729982,0.069379,0.200639
40.7000,0.729298,0.069470,0.201232
40.8000,0.728613,0.069561,0.201827
40.9000,0.727928,0.069651,0.202421
41.0000,0.727244,0.069740,0.203017
41.1000,0.726559,0.069829,0.203612
41.2000,0.725874,0.069917,0.204209
41.3000,0.725190,0.070004,0.204806
41.4000,0.724505,0.070091,0.205404
41.5000,0.723821,0.070177,0.206002
41.6000,0.723137,0.070263,0.206601
41.7000,0.722452,0.070348,0.207200
41.8000,0.721768,0.070432,0.207800
41.9000,0.721084,0.070516,0.208400
42.0000,0.720400,0.070599,0.209001
42.1000,0.719716,0.070681,0.209603
42.2000,0.719033,0.070763,0.210205
42.3000,0.718349,0.070844,0.210807
42.4000,0.717666,0.070924,0.211410
42.5000,0.716983,0.071004,0.212014
42.6000,0.716299,0.071083,0.212618
42.7000,0.715617,0.071161,0.213222
42.8000,0.714934,0.071239,0.213827
42.9000,0.714251,0.071316,0.214433
43.0000,0.713569,0.071392,0.215039
43.1000,0.712887,0.071468,0.215645
43.2000,0.712205,0.071543,0.216252
43.3000,0.711523,0.071617,0.216859
43.4000,0.710842,0.071691,0.217467
43.5000,0.710161,0.071764,0.218075
43.6000,0.709480,0.071836,0.218684
43.7000,0.708799,0.071908,0.219293
43.8000,0.708119,0.071979,0.219902
43.9000,0.707439,0.072049,0.220512
44.0000,0.706759,0.072119,0.221122
44.1000,0.706080,0.072187,0.221733
44.2000,0.705400,0.072256,0.222344
44.3000,0.704722,0.072323,0.222955
44.4000,0.704043,0.072390,0.223567
44.5000,0.703365,0.072456,0.224179
44.6000,0.702687,0.072521,0.224792
44.7000,0.702010,0.072586,0.225405
44.8000,0.701332,0.072650,0.226018
44.9000,0.700656,0.072713,0.226631
45.0000,0.699979,0.072776,0.227245
45.1000,0.699303,0.072838,0.227859
45.2000,0.698628,0.072899,0.228474
45.3000,0.697953,0.072959,0.229088
45.4000,0.697278,0.073019,0.229703
45.5000,0.696604,0.073078,0.230319
45.6000,0.695930,0.073136,0.230934
45.7000,0.695256,0.073194,0.231550
45.8000,0.694583,0.073250,0.232166
45.9000,0.693911,0.073307,0.232783
46.0000,0.693239,0.073362,0.233399
46.1000,0.692567,0.073417,0.234016
46.2000,0.691896,0.073471,0.234634
46.3000,0.691225,0.073524,0.235251
46.4000,0.690555,0.073576,0.235869
46.5000,0.689886,0.073628,0.236486
46.6000,0.689217,0.073679,0.237104
46.7000,0.688548,0.073729,0.237723
46.8000,0.687880,0.073779,0.238341
46.9000,0.687212,0.073828,0.238960
47.0000,0.686546,0.073876,0.239578
47.1000,0.685879,0.073923,0.240197
47.2000,0.685213,0.073970,0.240817
47.3000,0.684548,0.074016,0.241436
47.4000,0.683884,0.074061,0.242055
47.5000,0.683220,0.074106,0.242675
47.6000,0.682556,0.074149,0.243295
47.7000,0.681893,0.074192,0.243914
47.8000,0.681231,0.074234,0.244534
47.9000,0.680569,0.074276,0.245155
48.0000,0.679909,0.074317,0.245775
48.1000,0.679248,0.074357,0.246395
48.2000,0.678589,0.074396,0.247015
48.3000,0.677930,0.074435,0.247636
48.4000,0.677271,0.074472,0.248256
48.5000,0.676614,0.074509,0.248877
48.6000,0.675957,0.074546,0.249498
48.7000,0.675300,0.074581,0.250118
48.8000,0.674645,0.074616,0.250739
48.9000,0.673990,0.074650,0.251360
49.0000,0.673336,0.074684,0.251981
49.1000,0.672682,0.074716,0.252602
49.2000,0.672029,0.074748,0.253222
49.3000,0.671377,0.074779,0.253843
49.4000,0.670726,0.074810,0.254464
49.5000,0.670076,0.074839,0.255085
49.6000,0.669426,0.074868,0.255706
49.7000,0.668777,0.074896,0.256327
49.8000,0.668129,0.074924,0.256947
49.9000,0.667481,0.074950,0.257568
50.0000,0.666835,0.074976,0.258189
50.1000,0.666189,0.075002,0.258810
50.2000,0.665544,0.075026,0.259430
50.3000,0.664899,0.075050,0.260051
50.4000,0.664256,0.075073,0.260671
50.5000,0.663613,0.075095,0.261292
50.6000,0.662972,0.075116,0.261912
50.7000,0.662331,0.075137,0.262532
50.8000,0.661691,0.075157,0.263152
50.9000,0.661051,0.075176,0.263772
51.0000,0.660413,0.075195,0.264392
51.1000,0.659775,0.075213,0.265012
51.2000,0.659139,0.075230,0.265632
51.3000,0.658503,0.075246,0.266251
51.4000,0.657868,0.075262,0.266870
51.5000,0.657234,0.075276,0.267490
51.6000,0.656601,0.075290,0.268109
51.7000,0.655969,0.075304,0.268727
51.8000,0.655337,0.075316,0.269346
51.9000,0.654707,0.075328,0.269965
52.0000,0.654078,0.075339,0.270583
52.1000,0.653449,0.075350,0.271201
52.2000,0.652822,0.075360,0.271819
52.3000,0.652195,0.075369,0.272437
52.4000,0.651569,0.075377,0.273054
52.5000,0.650945,0.075384,0.273671
52.6000,0.650321,0.075391,0.274288
52.7000,0.649698,0.075397,0.274905
52.8000,0.649076,0.075402,0.275522
52.9000,0.648455,0.075407,0.276138
53.0000,0.647835,0.075411,0.276754
53.1000,0.647217,0.075414,0.277370
53.2000,0.646599,0.075416,0.277985
53.3000,0.645982,0.075418,0.278600
53.4000,0.645366,0.075419,0.279215
53.5000,0.644751,0.075419,0.279830
53.6000,0.644137,0.075419,0.280444
53.7000,0.643525,0.075417,0.281058
53.8000,0.642913,0.075416,0.281671
53.9000,0.642302,0.075413,0.282285
54.0000,0.641693,0.075410,0.282898
54.1000,0.641084,0.075406,0.283510
54.2000,0.640476,0.075401,0.284123
54.3000,0.639870,0.075395,0.284735
54.4000,0.639265,0.075389,0.285346
54.5000,0.638660,0.075382,0.285957
54.6000,0.638057,0.075375,0.286568
54.7000,0.637455,0.075366,0.287179
54.8000,0.636854,0.075357,0.287789
54.9000,0.636254,0.075348,0.288399
55.0000,0.635655,0.075337,0.289008
55.1000,0.635057,0.075326,0.289617
55.2000,0.634461,0.075314,0.290225
55.3000,0.633865,0.075302,0.290833
55.4000,0.633271,0.075289,0.291441
55.5000,0.632677,0.075275,0.292048
55.6000,0.632085,0.075260,0.292655
55.7000,0.631494,0.075245,0.293261
55.8000,0.630904,0.075229,0.293867
55.9000,0.630315,0.075212,0.294472
56.0000,0.629728,0.075195,0.295077
56.1000,0.629141,0.075177,0.295681
56.2000,0.628556,0.075158,0.296285
56.3000,0.627972,0.075139,0.296889
56.4000,0.627389,0.075119,0.297492
56.5000,0.626807,0.075098,0.298094
56.6000,0.626227,0.075077,0.298696
56.7000,0.625647,0.075055,0.299298
56.8000,0.625069,0.075032,0.299898
56.9000,0.624492,0.075009,0.300499
57.0000,0.623916,0.074985,0.301099
57.1000,0.623342,0.074960,0.301698
57.2000,0.622768,0.074935,0.302297
57.3000,0.622196,0.074909,0.302895
57.4000,0.621625,0.074882,0.303493
57.5000,0.621056,0.074855,0.304090
57.6000,0.620487,0.074827,0.304686
57.7000,0.619920,0.074798,0.305282
57.8000,0.619354,0.074769,0.305877
57.9000,0.618789,0.074739,0.306472
58.0000,0.618225,0.074709,0.307066
58.1000,0.617663,0.074677,0.307660
58.2000,0.617102,0.074646,0.308253
58.3000,0.616542,0.074613,0.308845
58.4000,0.615983,0.074580,0.309437
58.5000,0.615426,0.074546,0.310028
58.6000,0.614870,0.074512,0.310618
58.7000,0.614315,0.074477,0.311208
58.8000,0.613761,0.074441,0.311797
58.9000,0.613209,0.074405,0.312386
59.0000,0.612658,0.074368,0.312974
59.1000,0.612108,0.074331,0.313561
59.2000,0.611560,0.074293,0.314147
59.3000,0.611013,0.074254,0.314733
59.4000,0.610467,0.074215,0.315318
59.5000,0.609922,0.074175,0.315903
59.6000,0.609379,0.074134,0.316487
59.7000,0.608837,0.074093,0.317070
59.8000,0.608296,0.074051,0.317652
59.9000,0.607757,0.074009,0.318234
60.0000,0.607219,0.073966,0.318815
60.1000,0.606682,0.073923,0.319395
60.2000,0.606147,0.073879,0.319975
60.3000,0.605613,0.073834,0.320553
60.4000,0.605080,0.073789,0.321132
60.5000,0.604548,0.073743,0.321709
60.6000,0.604018,0.073696,0.322285
60.7000,0.603489,0.073649,0.322861
60.8000,0.602962,0.073602,0.323436
60.9000,0.602436,0.073554,0.324011
61.0000,0.601911,0.073505,0.324584
61.1000,0.601387,0.073456,0.325157
61.2000,0.600865,0.073406,0.325729
61.3000,0.600344,0.073355,0.326300
61.4000,0.599825,0.073304,0.326870
61.5000,0.599307,0.073253,0.327440
61.6000,0.598790,0.073201,0.328009
61.7000,0.598275,0.073148,0.328577
61.8000,0.597761,0.073095,0.329144
61.9000,0.597248,0.073041,0.329710
62.0000,0.596737,0.072987,0.330276
62.1000,0.596227,0.072932,0.330841
62.2000,0.595718,0.072877,0.331405
62.3000,0.595211,0.072821,0.331968
62.4000,0.594705,0.072765,0.332530
62.5000,0.594201,0.072708,0.333091
62.6000,0.593698,0.072651,0.333652
62.7000,0.593196,0.072593,0.334212
62.8000,0.592696,0.072534,0.334770
62.9000,0.592197,0.072475,0.335328
63.0000,0.591699,0.072416,0.335885
63.1000,0.591203,0.072356,0.336442
63.2000,0.590708,0.072295,0.336997
63.3000,0.590215,0.072234,0.337551
63.4000,0.589722,0.072173,0.338105
63.5000,0.589232,0.072111,0.338658
63.6000,0.588743,0.072048,0.339209
63.7000,0.588255,0.071985,0.339760
63.8000,0.587768,0.071922,0.340310
63.9000,0.587283,0.071858,0.340859
64.0000,0.586799,0.071793,0.341407
64.1000,0.586317,0.071728,0.341955
64.2000,0.585836,0.071663,0.342501
64.3000,0.585357,0.071597,0.343046
64.4000,0.584879,0.071530,0.343591
64.5000,0.584402,0.071464,0.344134
64.6000,0.583927,0.071396,0.344677
64.7000,0.583453,0.071329,0.345219
64.8000,0.582980,0.071260,0.345759
64.9000,0.582509,0.071192,0.346299
65.0000,0.582040,0.071122,0.346838
65.1000,0.581572,0.071053,0.347376
65.2000,0.581105,0.070983,0.347912
65.3000,0.580639,0.070912,0.348448
65.4000,0.580175,0.070841,0.348983
65.5000,0.579713,0.070770,0.349517
65.6000,0.579252,0.070698,0.350050
65.7000,0.578792,0.070626,0.350582
65.8000,0.578334,0.070553,0.351113
65.9000,0.577877,0.070480,0.351643
66.0000,0.577421,0.070407,0.352172
66.1000,0.576967,0.070333,0.352700
66.2000,0.576515,0.070259,0.353227
66.3000,0.576063,0.070184,0.353753
66.4000,0.575614,0.070109,0.354278
66.5000,0.575165,0.070033,0.354802
66.6000,0.574718,0.069957,0.355325
66.7000,0.574273,0.069881,0.355847
66.8000,0.573829,0.069804,0.356367
66.9000,0.573386,0.069727,0.356887
67.0000,0.572945,0.069649,0.357406
67.1000,0.572505,0.069571,0.357924
67.2000,0.572066,0.069493,0.358441
67.3000,0.571629,0.069414,0.358956
67.4000,0.571194,0.069335,0.359471
67.5000,0.570760,0.069256,0.359985
67.6000,0.570327,0.069176,0.360497
67.7000,0.569896,0.069095,0.361009
67.8000,0.569466,0.069015,0.361519
67.9000,0.569038,0.068934,0.362029
68.0000,0.568611,0.068853,0.362537
68.1000,0.568185,0.068771,0.363044
68.2000,0.567761,0.068689,0.363550
68.3000,0.567338,0.068606,0.364055
68.4000,0.566917,0.068524,0.364559
68.5000,0.566497,0.068440,0.365062
68.6000,0.566079,0.068357,0.365564
68.7000,0.565662,0.068273,0.366065
68.8000,0.565246,0.068189,0.366565
68.9000,0.564832,0.068105,0.367063
69.0000,0.564419,0.068020,0.367561
69.1000,0.564008,0.067935,0.368057
69.2000,0.563598,0.067849,0.368553
69.3000,0.563190,0.067764,0.369047
69.4000,0.562783,0.067677,0.369540
69.5000,0.562377,0.067591,0.370032
69.6000,0.561973,0.067504,0.370523
69.7000,0.561570,0.067417,0.371013
69.8000,0.561169,0.067330,0.371501
